WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200705,S08000030,,65 - 74,,All,d,Planned,,29,47,-38.3
20200705,S08000030,,75 - 84,,All,d,Planned,,31,38,-18.4
20200705,S08000030,,85 and over,,All,d,Planned,,12,15,-20
20200705,S08000030,,All ages,d,All,d,Planned,,131,211.5,-38.1
20200705,S08000030,,All ages,d,Female,,Planned,,61,103,-40.8
20200705,S08000030,,All ages,d,Male,,Planned,,70,108.5,-35.5
20200705,S08000031,,Under 5,,All,d,Planned,,64,106,-39.6
20200705,S08000031,,May-14,,All,d,Planned,,24,66,-63.6
20200705,S08000031,,15 - 44,,All,d,Planned,,156,294,-46.9
20200705,S08000031,,45 - 64,,All,d,Planned,,212,358.5,-40.9
20200705,S08000031,,65 - 74,,All,d,Planned,,130,211,-38.4
20200705,S08000031,,75 - 84,,All,d,Planned,,109,191,-42.9
20200705,S08000031,,85 and over,,All,d,Planned,,55,94,-41.5
20200705,S08000031,,All ages,d,All,d,Planned,,750,1320.5,-43.2
20200705,S08000031,,All ages,d,Female,,Planned,,354,677,-47.7
20200705,S08000031,,All ages,d,Male,,Planned,,369,624,-40.9
20200705,S08000032,,Under 5,,All,d,Planned,,97,87,11.5
20200705,S08000032,,15 - 44,,All,d,Planned,,6,27.5,-78.2
20200705,S08000032,,45 - 64,,All,d,Planned,,13,58.5,-77.8
20200705,S08000032,,65 - 74,,All,d,Planned,,11,26,-57.7
20200705,S08000032,,75 - 84,,All,d,Planned,,10,30.5,-67.2
20200705,S08000032,,All ages,d,All,d,Planned,,143,239.5,-40.3
20200705,S08000032,,All ages,d,Female,,Planned,,25,97.5,-74.4
20200705,S08000032,,All ages,d,Male,,Planned,,22,94,-76.6
20200705,S92000003,d,Under 5,,All,d,Planned,,212,273.5,-22.5
20200705,S92000003,d,May-14,,All,d,Planned,,68,154.5,-56
20200705,S92000003,d,15 - 44,,All,d,Planned,,304,595.5,-49
20200705,S92000003,d,45 - 64,,All,d,Planned,,502,945,-46.9
20200705,S92000003,d,65 - 74,,All,d,Planned,,364,632,-42.4
20200705,S92000003,d,75 - 84,,All,d,Planned,,295,565,-47.8
20200705,S92000003,d,85 and over,,All,d,Planned,,133,245,-45.7
20200705,S92000003,d,All ages,d,All,d,Planned,,1878,3410.5,-44.9
20200705,S92000003,d,All ages,d,Female,,Planned,,862,1692.5,-49.1
20200705,S92000003,d,All ages,d,Male,,Planned,,877,1636,-46.4
20200712,S08000015,,Under 5,,All,d,Planned,,6,8.5,-29.4
20200712,S08000015,,45 - 64,,All,d,Planned,,8,23,-65.2
20200712,S08000015,,65 - 74,,All,d,Planned,,10,28,-64.3
20200712,S08000015,,75 - 84,,All,d,Planned,,8,15,-46.7
20200712,S08000015,,All ages,d,All,d,Planned,,38,88.5,-57.1
20200712,S08000015,,All ages,d,Female,,Planned,,14,43,-67.4
20200712,S08000015,,All ages,d,Male,,Planned,,21,42.5,-50.6
20200712,S08000016,,65 - 74,,All,d,Planned,,6,12.5,-52
20200712,S08000016,,85 and over,,All,d,Planned,,10,8,25
20200712,S08000016,,All ages,d,All,d,Planned,,20,47,-57.4
20200712,S08000016,,All ages,d,Female,,Planned,,11,24.5,-55.1
20200712,S08000016,,All ages,d,Male,,Planned,,9,22.5,-60
20200712,S08000017,,Under 5,,All,d,Planned,,5,6.5,-23.1
20200712,S08000017,,45 - 64,,All,d,Planned,,13,19,-31.6
20200712,S08000017,,65 - 74,,All,d,Planned,,10,18,-44.4
20200712,S08000017,,75 - 84,,All,d,Planned,,13,18,-27.8
20200712,S08000017,,85 and over,,All,d,Planned,,7,12,-41.7
20200712,S08000017,,All ages,d,All,d,Planned,,52,84.5,-38.5
20200712,S08000017,,All ages,d,Female,,Planned,,24,40.5,-40.7
20200712,S08000017,,All ages,d,Male,,Planned,,23,40.5,-43.2
20200712,S08000019,,Under 5,,All,d,Planned,,6,7.5,-20
20200712,S08000019,,May-14,,All,d,Planned,,12,3,300
20200712,S08000019,,15 - 44,,All,d,Planned,,16,49.5,-67.7
20200712,S08000019,,45 - 64,,All,d,Planned,,20,61,-67.2
